date,spot,return,excess_return,moving_average_10d,moving_average_30d,historical_volatility_10d,historical_volatility_30d,liquidation_level
2020-03-20,137.02,-0.030798423587797392,-0.0334933342961379,136.679,203.602,33.51711551166406,54.43739678085155,138.73
2020-03-21,132.33,0.000528980578855839,-0.0021659301294846686,129.85,199.418,24.887933711830204,54.94547506705928,138.73
2020-03-22,131.78,-0.07163454241918348,-0.07432945312752398,123.516,195.244,10.094220788814955,55.17611168512748,138.73
2020-03-23,121.69,0.11734735804092367,0.11465244733258316,124.898,190.48566666666667,8.54060471447423,55.15825137155659,138.73
2020-03-24,136.22,0.017985611510791283,0.015290700802450775,125.093,186.29166666666666,8.79678230314354,54.30679103297174,138.73
2020-03-25,137.76,-0.010815911730545738,-0.013510822438886246,126.61000000000001,181.719,9.58949309284845,52.32429259452298,141.58
2020-03-26,136.37,0.01459265234289073,0.011897741634550223,127.926,177.40066666666664,9.966635674422783,50.44778782158803,141.58
2020-03-27,138.73,-0.05420601167735877,-0.05690092238569928,130.63299999999998,173.77533333333335,8.646576779281494,49.12791682896839,144.29
2020-03-28,131.2,-0.001295731707316978,-0.003990642415657485,132.223,170.70600000000002,6.772568936526953,48.803736756311224,144.29
2020-03-29,131.03,-0.049835915439212404,-0.05253082614755291,133.41299999999998,167.48033333333333,5.040335196085531,48.09281590075987,170.62
2020-03-30,124.28,0.06252011586739628,0.059825205159055775,132.13899999999998,164.00033333333334,5.6057043367556325,47.28206151665113,170.62
2020-03-31,132.05,0.00605831124574012,0.003363400537399613,132.11100000000002,161.10466666666665,5.605343581501179,46.455508691823695,171.86
2020-04-01,132.85,0.021226947685359376,0.01853203697701887,132.21800000000002,158.26633333333334,5.608534766071439,45.44981222094935,171.86
2020-04-02,135.94,0.0342062674709431,0.031511356762602596,133.643,155.06333333333333,4.29223083670545,43.41241196528586,171.86
2020-04-03,141.58,-0.001977680463342288,-0.004672591171682795,134.179,152.32366666666664,4.93616236451947,41.477251304144346,171.86
2020-04-04,141.26,0.021449808863089347,0.01875489815474884,134.529,149.54866666666666,5.326905397237745,39.20372437737887,171.86
2020-04-05,144.29,-0.008801718760828761,-0.011496629469169269,135.321,146.75666666666666,6.155381475678051,36.2949433481263,171.86
2020-04-06,143.01,0.19040626529613328,0.18771135458779276,135.749,143.30833333333334,6.554608980625634,31.027750213854603,171.86
2020-04-07,170.62,-0.03481420700972921,-0.037509117718069716,139.691,141.10933333333332,12.589968184586397,26.14172710614155,171.86
2020-04-08,164.68,0.0496720913286374,0.04697718062029689,143.05599999999998,139.93833333333333,14.386608897011278,24.131091560165274,172.94
2020-04-09,171.86,-0.00960083789130691,-0.012295748599647417,147.81400000000002,138.87733333333333,15.324335185870119,21.820524968136766,172.94
2020-04-10,169.2,-0.06973995271867603,-0.07243486342701654,151.52900000000002,137.82999999999998,15.579053922209742,19.3714364909823,188.0
2020-04-11,157.84,0.003611251900658852,0.0009163411923183446,154.028,136.58733333333333,14.192470460697994,16.56153976960636,188.0
2020-04-12,158.65,0.00044122281752280603,-0.002253687890817701,156.299,138.28000000000003,12.716781082928108,16.11422139088654,188.0
2020-04-13,158.61,-0.013492213605699606,-0.016187124314040114,158.002,139.09133333333332,11.619611582722563,16.513167939626886,188.0
2020-04-14,156.66,0.005361930294906188,0.0026670195865656806,159.542,140.227,10.071570328846226,16.51073697680583,188.0
2020-04-15,157.52,-0.027805992889791922,-0.03050090359813243,160.865,141.37066666666666,8.608074052242788,16.47962062949192,188.0
2020-04-16,152.75,0.12274959083469722,0.12005468012635671,161.839,142.74033333333333,6.703696244113383,15.609728284837562,188.0
2020-04-17,172.94,-0.010870822250491474,-0.013565732958831981,162.071,144.6616666666667,7.071412635865141,15.662988679298609,194.12
2020-04-18,171.36,0.0942460317460316,0.0915511210376911,162.739,146.40266666666668,7.638064690890534,15.629933468505381,197.66
2020-04-19,188.0,-0.043989361702127715,-0.04668427241046822,164.353,148.102,10.82145918482786,17.26090008441497,197.66
2020-04-20,180.06,-0.053093413306675566,-0.05578832401501607,165.439,149.693,11.857291661908373,17.943244651419874,197.66
2020-04-21,170.67,-0.000937481689810726,-0.0036323923981512332,166.722,150.98933333333335,11.635749319327413,18.009179064430736,215.13
2020-04-22,170.5,0.07237536656891498,0.06968045586057448,167.90699999999998,152.61633333333333,11.321512511831694,17.467592353947786,215.13
2020-04-23,183.09,0.009831230542356125,0.007136319834015617,170.355,154.17866666666666,11.727233499660581,18.037283940605896,215.13
